CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
0993-OSGPT,United States,California,Junction City,96048.0,"40.913192, -123.06597",40.913192,-123.06597
7108-DGVUU,,California,Lookout,96054.0,"41.280478, -121.160249",41.280478,
2782-JEEBU,United States,California,Los Molinos,96055.0,"40.059385, -122.091481",40.059385,-122.091481
5127-BZENZ,United States,California,Mcarthur,96056.0,"41.10831, -121.360362",41.10831,
2720-FVBQP,United States,California,Mccloud,96057.0,"41.251322, -122.105209",,-122.105209
9906-NHHVC,,,Macdoel,96058.0,,,-121.92063
4522-XRWWI,United States,California,Manton,,"40.426679, -121.850421",40.426679,
3766-EJLFL,,California,Mill Creek,96061.0,"40.331975, -121.460674",40.331975,-121.460674
5939-SXWHM,United States,California,Millville,96062.0,"40.531257, -122.148139",40.531257,-122.148139
8152-UOBNY,,California,Mineral,96063.0,,40.408796,
7351-KYHQH,United States,California,Montague,96064.0,"41.759864, -122.379175",41.759864,-122.379175
7643-RCHXS,United States,California,Montgomery Creek,96065.0,"40.877552, -121.885884",40.877552,-121.885884
8246-SHFGA,United States,California,Mount Shasta,96067.0,"41.33832, -122.290756",41.33832,-122.290756
0620-XEFWH,United States,California,Oak Run,96069.0,"40.689243, -122.037023",40.689243,
6485-QXWWE,United States,California,Old Station,96071.0,"40.656287, -121.428965",40.656287,-121.428965
7321-VGNKU,United States,California,Paskenta,96074.0,,39.884395,-122.587513
5327-CNLUQ,United States,,Paynes Creek,96075.0,"40.343213, -121.815412",,-121.815412
7552-KEYGT,United States,California,Platina,96076.0,"40.367964, -122.937379",40.367964,-122.937379
5816-JMLGY,United States,California,Red Bluff,96080.0,,40.186772,-122.388361
2927-QRRQV,United States,California,Scott Bar,96085.0,"41.737962, -123.07557",41.737962,-123.07557
6265-SXWBU,,California,Shingletown,96088.0,"40.497441, -121.827524",40.497441,-121.827524
7941-RCJOW,United States,California,Tehama,96090.0,"40.021787, -122.127576",40.021787,-122.127576
6374-NTQLP,United States,California,Trinity Center,96091.0,"41.081847, -122.700545",41.081847,-122.700545
2387-KDZQY,,California,Weaverville,96093.0,"40.759401, -122.939337",40.759401,-122.939337
3584-WKTTW,United States,,Weed,96094.0,"41.465121, -122.380947",41.465121,
3399-BMLVW,United States,California,,96096.0,,40.637105,-121.906949
1971-DTCZB,United States,California,Yreka,96097.0,"41.764869, -122.671316",41.764869,-122.671316
3374-PZLXD,United States,,Blairsden Graeagle,96103.0,,,-120.661032
,United States,California,Cedarville,96104.0,"41.505916, -120.152505",41.505916,-120.152505
2812-REYAT,United States,,Chilcoot,96105.0,,39.872961,-120.198876
6518-PPLMZ,United States,California,Clio,96106.0,"39.745805, -120.580882",39.745805,-120.580882
4939-KYYPY,United States,California,Coleville,96107.0,,38.42528,-119.475741
5930-GBIWP,United States,California,,96109.0,,40.012675,-120.101857
6022-KOUQO,United States,California,,96110.0,"41.280341, -120.150381",41.280341,-120.150381
2361-UPSND,United States,California,Herlong,,"40.198234, -120.18089",40.198234,-120.18089
6035-RIIOM,United States,California,,96114.0,"40.294034, -120.512622",40.294034,-120.512622
9504-DSHWM,United States,California,Litchfield,96117.0,"40.507272, -120.338228",40.507272,-120.338228
5035-BVCXS,United States,California,Loyalton,96118.0,"39.637471, -120.226338",39.637471,-120.226338
,United States,,Madeline,96119.0,"41.042003, -120.506086",41.042003,-120.506086
,United States,California,Markleeville,96120.0,"38.735789, -119.85798",38.735789,-119.85798
2439-LYPMQ,United States,California,Milford,96121.0,"40.181279, -120.392967",40.181279,-120.392967
1478-VPOAD,United States,,Calpine,96124.0,"39.672813, -120.456699",39.672813,-120.456699
9995-HOTOH,United States,California,Sierra City,96125.0,"39.600599, -120.636358",39.600599,-120.636358
2988-PLAHS,,California,Sierraville,,"39.559709, -120.345639",,-120.345639
1371-OJCEK,United States,California,Standish,96128.0,,40.346634,-120.386422
4999-IEZLT,United States,California,Susanville,96130.0,"40.559177, -120.612113",40.559177,
8883-ANODQ,United States,California,,96132.0,"41.027281, -120.669427",41.027281,-120.669427
,United States,California,Tulelake,96134.0,,41.813521,-121.492666
5980-BDHPY,,California,Wendel,,"40.345949, -120.081187",40.345949,-120.081187
1498-DQNRX,United States,California,Westwood,96137.0,"40.271535, -121.018087",,
9469-WEJBT,United States,California,Carnelian Bay,96140.0,"39.227434, -120.091806",,-120.091806
2581-VKIRT,United States,California,Kings Beach,96143.0,"39.246654, -120.029273",39.246654,-120.029273
7426-WEIJX,United States,California,Olympic Valley,96146.0,"39.191797, -120.212401",39.191797,-120.212401
2851-MMUTZ,United States,California,Tahoe Vista,96148.0,,39.24124,
3307-TLCUD,United States,California,Los Angeles,90001.0,"33.973616, -118.24902",33.973616,
6625-FLENO,United States,,Los Angeles,90002.0,"33.949255, -118.246978",33.949255,-118.246978
2967-MXRAV,United States,California,Los Angeles,90003.0,"33.964131, -118.272783",33.964131,
8189-HBVRW,United States,California,Los Angeles,90005.0,"34.059281, -118.30742",34.059281,-118.30742
4163-KIUHY,United States,California,Los Angeles,90006.0,"34.048013, -118.293953",,-118.293953
3500-NSDOA,United States,California,Los Angeles,90008.0,"34.008293, -118.346766",34.008293,-118.346766
1171-TYKUR,United States,California,Los Angeles,90010.0,"34.062125, -118.315709",34.062125,-118.315709
3761-FLYZI,United States,California,Los Angeles,90011.0,"34.00709, -118.258681",34.00709,-118.258681
1219-NNDDO,United States,California,,90015.0,"34.039224, -118.266293",34.039224,-118.266293
8388-DMKAE,United States,California,,90016.0,,34.028331,-118.354338
4403-BWPAY,United States,California,Los Angeles,90017.0,"34.052842, -118.264495",34.052842,
,United States,,Los Angeles,90018.0,"34.028735, -118.317236",34.028735,-118.317236
,,California,Los Angeles,90019.0,"34.049841, -118.33846",34.049841,-118.33846
1442-OKRJE,United States,California,Los Angeles,90021.0,"34.029043, -118.239504",34.029043,-118.239504
4737-AQCPU,United States,California,,90022.0,"34.02381, -118.156582",34.02381,-118.156582
2808-CHTDM,United States,California,Los Angeles,90024.0,"34.066303, -118.435479",,-118.435479
,,California,Los Angeles,90026.0,"34.078991, -118.263804",34.078991,-118.263804
3283-WCWXT,United States,California,Los Angeles,90027.0,"34.127194, -118.295647",34.127194,-118.295647
1060-ENTOF,United States,California,Los Angeles,90028.0,"34.099869, -118.326843",34.099869,-118.326843
,United States,California,Los Angeles,90029.0,"34.089953, -118.294824",34.089953,-118.294824
5451-MHQOF,United States,California,Los Angeles,90031.0,,34.085807,-118.206617
4836-WNFNO,United States,California,Los Angeles,90032.0,"34.078821, -118.177576",,-118.177576
9225-BZLNZ,,California,Los Angeles,90033.0,,34.050198,-118.210946
0354-VXMJC,United States,California,Los Angeles,90034.0,,,-118.399613
4422-QVIJA,United States,California,Los Angeles,,"34.051809, -118.383843",,
9365-SRSZE,United States,California,Los Angeles,90036.0,"34.070291, -118.349191",34.070291,-118.349191
8332-OSJDW,United States,California,Los Angeles,,"34.088017, -118.327168",34.088017,-118.327168
4735-BJKOU,United States,,Los Angeles,90039.0,,,-118.259595
0274-JKUJR,,California,Los Angeles,90040.0,,33.994524,-118.149953
5740-YHGTW,United States,California,Los Angeles,90041.0,"34.137412, -118.207607",34.137412,-118.207607
8917-SZTTJ,United States,,Los Angeles,,"34.11572, -118.192754",,
1696-MZVAU,United States,,Los Angeles,90043.0,"33.988543, -118.334081",33.988543,-118.334081
7359-WWYJV,,California,Los Angeles,90044.0,"33.952714, -118.292061",33.952714,-118.292061
4906-ZHGPK,United States,California,Los Angeles,90046.0,"34.108455, -118.362081",,-118.362081
3795-GWTRD,United States,California,Los Angeles,90048.0,"34.072945, -118.37267",,-118.37267
1298-PHBTI,United States,California,Los Angeles,90049.0,"34.091829, -118.491244",34.091829,-118.491244
6223-DHJGV,United States,California,Los Angeles,90056.0,"33.987945, -118.370442",33.987945,
6961-MJKBO,,California,,,"34.061918, -118.277939",34.061918,-118.277939
8158-WPEZG,United States,California,,90061.0,,33.92128,-118.274186
4918-FYJNT,United States,,Los Angeles,90063.0,"34.044271, -118.185237",34.044271,-118.185237
0727-BNRLG,United States,California,Los Angeles,,"34.037251, -118.423573",34.037251,
,United States,California,Los Angeles,90065.0,"34.108833, -118.229715",34.108833,-118.229715
3280-MRDOF,,California,Los Angeles,90067.0,"34.057496, -118.413959",34.057496,-118.413959
6435-SRWBJ,United States,California,Los Angeles,90068.0,,34.137411,-118.328915
9964-WBQDJ,,California,West Hollywood,90069.0,"34.093781, -118.381061",34.093781,-118.381061
6303-KFWSL,United States,,Los Angeles,90071.0,"34.052917, -118.255178",34.052917,-118.255178
1702-CCFNJ,United States,California,Los Angeles,90077.0,"34.102084, -118.451629",,-118.451629
8932-CZHRQ,United States,California,Bell,90201.0,"33.970343, -118.171368",33.970343,-118.171368
0386-CWRGM,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,-118.414338
5515-RUGKN,United States,California,Beverly Hills,,,34.063947,-118.383001
0404-AHASP,United States,California,Beverly Hills,90212.0,"34.062095, -118.401508",34.062095,-118.401508
7279-NMVJC,United States,California,Compton,90220.0,,33.88151,-118.234451
2081-VEYEH,United States,California,Compton,90221.0,,33.885811,-118.206459
6407-UTSLV,United States,California,Compton,90222.0,"33.912246, -118.236773",33.912246,-118.236773
9060-HJJRW,,California,Culver City,90232.0,"34.019323, -118.391902",34.019323,-118.391902
2587-YNLES,United States,California,,90240.0,"33.956228, -118.120993",33.956228,-118.120993
7398-SKNQZ,United States,California,Downey,90241.0,"33.940884, -118.128628",,-118.128628
5935-FCCNB,United States,California,Downey,,,33.921793,-118.140588
1958-RNRKS,United States,California,El Segundo,90245.0,,33.917145,-118.401554
5136-RGMZO,United States,California,Gardena,90247.0,"33.890853, -118.297967",33.890853,-118.297967
8345-MVDYC,,California,Gardena,90248.0,,33.876482,
,United States,California,Gardena,90249.0,"33.90139, -118.315697",33.90139,-118.315697
9705-IOVQQ,United States,California,Huntington Park,90255.0,"33.97803, -118.217141",33.97803,-118.217141
1015-OWJKI,United States,California,Lawndale,,"33.88856, -118.351813",33.88856,-118.351813
2040-XBAVJ,United States,,Malibu,90263.0,"34.037037, -118.705803",,-118.705803
8887-IPQNC,United States,California,Manhattan Beach,90266.0,"33.889632, -118.39737",33.889632,-118.39737
8646-JCOMS,United States,California,Maywood,90270.0,"33.988572, -118.186565",33.988572,
1222-KJNZD,United States,California,Palos Verdes Peninsula,90274.0,"33.788208, -118.404955",33.788208,-118.404955
,United States,California,Rancho Palos Verdes,90275.0,"33.753146, -118.367459",33.753146,-118.367459
3768-VHXQO,United States,California,Redondo Beach,90278.0,"33.873395, -118.37019",33.873395,-118.37019
8952-WCVCD,United States,California,South Gate,90280.0,"33.944624, -118.192615",33.944624,-118.192615
2418-TPEUN,,California,Topanga,90290.0,,34.115192,-118.61017
3963-RYFNS,,California,,90291.0,,,-118.479229
8540-ZQGEA,United States,California,,90293.0,"33.947305, -118.439841",33.947305,-118.439841
1320-REHCS,United States,California,Inglewood,90301.0,"33.956445, -118.358634",33.956445,
4137-JOPHL,United States,,Inglewood,90302.0,"33.975332, -118.355252",33.975332,-118.355252
7801-CEDNV,United States,California,Inglewood,90304.0,"33.936827, -118.359824",33.936827,-118.359824
2057-BOYKM,United States,California,Inglewood,90305.0,"33.958134, -118.330905",33.958134,-118.330905
3658-QQJYD,United States,California,,90401.0,,34.015481,-118.493231
1803-BGNBD,United States,California,Santa Monica,90402.0,"34.035849, -118.503508",,-118.503508
0134-XWXCE,United States,California,,90403.0,,34.031529,-118.491156
6950-TWMYB,United States,California,Santa Monica,90404.0,"34.026334, -118.474222",,-118.474222
5848-FHRFC,United States,California,Santa Monica,90405.0,,34.005439,
2243-FNMMI,United States,California,Torrance,90501.0,"33.833699, -118.314387",33.833699,-118.314387
2511-MORQY,United States,California,Torrance,90502.0,"33.833181, -118.292062",33.833181,-118.292062
5356-KZCKT,,California,Torrance,90503.0,"33.840399, -118.353714",33.840399,-118.353714
9470-XCCEM,United States,California,Torrance,,"33.867257, -118.330794",33.867257,-118.330794
6519-CFDBX,United States,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,-118.347957
3902-MIVLE,United States,California,Whittier,90601.0,"34.007353, -118.033683",,-118.033683
0409-WTMPL,United States,California,Whittier,90602.0,"33.972119, -118.020188",,-118.020188
8763-KIAFH,United States,California,Whittier,90603.0,"33.945318, -117.992066",33.945318,-117.992066
3669-WHAFY,,California,Whittier,90604.0,"33.929704, -118.01208",33.929704,-118.01208
3055-VTCGS,United States,California,Whittier,90605.0,,33.960891,-118.032222
3144-KMTWZ,United States,,Whittier,90606.0,"33.976678, -118.065875",33.976678,-118.065875
2007-QVGAW,United States,California,Cypress,90630.0,,33.818477,
5207-PLSTK,United States,California,La Habra,90631.0,,33.940619,-117.9513
,United States,California,La Mirada,90638.0,"33.902045, -118.008961",,-118.008961
5605-XNWEN,United States,California,Montebello,90640.0,"34.015217, -118.109962",,-118.109962
2155-AMQRX,,California,Norwalk,90650.0,"33.905963, -118.08263",33.905963,-118.08263
6181-AXXYF,United States,California,,90660.0,"33.989524, -118.089299",,-118.089299
5091-HFAZW,United States,California,Santa Fe Springs,90670.0,"33.933565, -118.062611",33.933565,-118.062611
2519-LBNQL,United States,California,Artesia,90701.0,"33.867593, -118.080637",,-118.080637
8623-ULFNQ,United States,California,,90703.0,"33.8681, -118.067402",33.8681,-118.067402
1568-LJSZU,United States,California,Harbor City,90710.0,"33.798266, -118.300237",33.798266,-118.300237
7789-HKSBS,United States,California,Lakewood,90713.0,"33.847755, -118.112532",,-118.112532
7416-CKTEP,United States,,Lakewood,90715.0,"33.841027, -118.078097",,-118.078097
2586-CWXVV,United States,California,Hawaiian Gardens,,,33.830431,-118.074071
2348-KCJLT,United States,California,Los Alamitos,90720.0,"33.79499, -118.065591",33.79499,
8401-EMUWF,,California,Paramount,90723.0,,33.897122,-118.164432
,United States,California,San Pedro,90731.0,,,-118.284363
,United States,California,,90732.0,"33.744119, -118.31448",33.744119,-118.31448
2474-LCNUE,United States,California,Sunset Beach,90742.0,"33.719221, -118.073596",33.719221,-118.073596
0839-QNXME,United States,,Surfside,90743.0,"33.728273, -118.085304",33.728273,-118.085304
3506-OVLKD,United States,California,Wilmington,90744.0,"33.782068, -118.262263",33.782068,-118.262263
6650-VJONK,United States,California,Carson,,"33.859171, -118.252272",33.859171,-118.252272
2178-PMGCJ,United States,California,Long Beach,90802.0,"33.752524, -118.210737",33.752524,-118.210737
7492-TAFJD,United States,California,Long Beach,90803.0,"33.760458, -118.129725",33.760458,-118.129725
2773-MADBQ,,California,Long Beach,90804.0,,33.783047,-118.1486
6016-LVTJQ,,California,Long Beach,90805.0,"33.864622, -118.179626",33.864622,-118.179626
7860-KSUGX,United States,California,,90806.0,"33.802664, -118.179971",33.802664,-118.179971
8966-KZXXA,United States,California,Long Beach,,"33.830099, -118.182239",33.830099,
,,California,,90814.0,"33.771612, -118.143866",33.771612,-118.143866
2070-XYMFH,,California,Long Beach,90815.0,"33.797638, -118.11662",33.797638,-118.11662
2085-BOJKI,United States,California,Long Beach,90822.0,,33.778436,-118.118648
0817-HSUSE,United States,California,Altadena,91001.0,"34.196837, -118.142236",34.196837,-118.142236
5442-PPTJY,United States,California,Arcadia,91006.0,"34.137319, -118.029837",34.137319,-118.029837
1927-QEWMY,United States,California,Arcadia,91007.0,"34.128284, -118.047732",34.128284,-118.047732
1663-MHLHE,United States,,,91010.0,"34.145695, -117.95982",34.145695,
5663-QBGIS,United States,California,La Canada Flintridge,91011.0,"34.234912, -118.153729",34.234912,
4450-MDZFX,United States,California,Monrovia,91016.0,"34.1528, -118.000482",34.1528,-118.000482
6701-DHKWQ,United States,California,,91020.0,"34.2112, -118.230625",34.2112,-118.230625
7554-AKDQF,United States,California,Sierra Madre,91024.0,"34.168686, -118.057505",34.168686,-118.057505
0794-YVSGE,,,Pasadena,,"34.146635, -118.139225",34.146635,-118.139225
5423-BHIXO,United States,California,Pasadena,91103.0,"34.167465, -118.165327",34.167465,-118.165327
6908-VVYHM,,California,Pasadena,91104.0,"34.165383, -118.123752",34.165383,-118.123752
,United States,,,91105.0,"34.13946, -118.166649",34.13946,-118.166649
1839-UMACK,United States,California,Pasadena,91106.0,"34.139402, -118.128658",34.139402,-118.128658
,United States,,Pasadena,91107.0,"34.159007, -118.087353",34.159007,
7321-KKSDU,United States,California,San Marino,91108.0,"34.122671, -118.112911",34.122671,
3402-XRIUO,United States,California,,91201.0,"34.17051, -118.289463",34.17051,-118.289463
8286-AFUYI,United States,California,Glendale,91203.0,"34.153338, -118.262974",34.153338,-118.262974
8356-WUAOJ,United States,California,Glendale,91205.0,"34.13658, -118.245839",34.13658,-118.245839
8058-DMYRU,United States,California,Glendale,91208.0,"34.195386, -118.238508",34.195386,-118.238508
9350-ZXYJC,United States,California,La Crescenta,91214.0,,,-118.245259
8958-JPTRR,United States,California,Calabasas,91302.0,,34.130861,-118.68346
6959-GQEGV,United States,California,Canoga Park,91303.0,"34.19829, -118.602203",34.19829,-118.602203
3173-WSSUE,United States,California,Canoga Park,91304.0,"34.224377, -118.632656",34.224377,
1265-HVPZB,United States,California,Winnetka,,"34.209532, -118.577563",34.209532,
4115-UMJFQ,United States,California,West Hills,91307.0,"34.199787, -118.68493",34.199787,-118.68493
7369-TRPFD,United States,California,Chatsworth,91311.0,"34.294142, -118.603883",34.294142,-118.603883
1098-KFQEC,United States,California,Encino,91316.0,"34.150354, -118.518292",34.150354,-118.518292
7190-XHTWJ,United States,California,Newbury Park,91320.0,,34.172071,
3537-RYBHH,United States,California,Northridge,91324.0,"34.238208, -118.55029",34.238208,
5296-BFCYD,United States,,San Fernando,91340.0,"34.286131, -118.435969",,
9359-JANWS,United States,California,North Hills,,,34.238802,-118.482296
3279-DYZQM,United States,California,Santa Clarita,91350.0,"34.502432, -118.41459",34.502432,-118.41459
0523-VNGTF,United States,California,Sun Valley,91352.0,"34.231053, -118.338307",34.231053,
9575-IWCAZ,United States,California,Valencia,91354.0,"34.457005, -118.573726",34.457005,-118.573726
7105-MXJLL,United States,California,Valencia,91355.0,"34.43987, -118.644609",,-118.644609
7064-FRRSW,United States,California,Tarzana,91356.0,"34.157137, -118.548511",34.157137,-118.548511
7940-UQQUG,United States,California,Thousand Oaks,91360.0,,34.214054,-118.88109
3961-SXAXY,United States,California,Thousand Oaks,91362.0,"34.191842, -118.822796",34.191842,
7010-BRBUU,United States,,Woodland Hills,91364.0,"34.153733, -118.593408",34.153733,-118.593408
3566-HJGPK,United States,California,Woodland Hills,91367.0,,34.178068,-118.615714
3062-ICYZQ,United States,California,Oak Park,91377.0,"34.19225, -118.776874",34.19225,-118.776874
9938-PRCVK,United States,California,Stevenson Ranch,91381.0,"34.364153, -118.615583",34.364153,-118.615583
0973-KYVNF,,California,Castaic,91384.0,"34.506627, -118.699048",34.506627,-118.699048
5129-HHMZC,United States,California,Van Nuys,91401.0,"34.178483, -118.431791",34.178483,
9637-CDTKZ,United States,California,Panorama City,91402.0,"34.223768, -118.445461",34.223768,-118.445461
3946-JEWRQ,United States,California,Sherman Oaks,91403.0,,34.147149,-118.463365
7873-CVMAW,United States,California,Van Nuys,91405.0,"34.202494, -118.448048",34.202494,-118.448048
0463-WZZKO,United States,California,Van Nuys,91406.0,"34.195685, -118.490752",,-118.490752
4524-QCSSM,United States,California,Encino,91436.0,"34.152875, -118.486056",34.152875,-118.486056
5832-EXGTT,United States,California,Burbank,91501.0,"34.188339, -118.300942",34.188339,
2039-JONDJ,United States,California,Burbank,91504.0,"34.213049, -118.317651",34.213049,-118.317651
7217-JYHOQ,United States,California,Burbank,91505.0,,34.174215,-118.345928
6695-FRVEC,United States,California,Burbank,91506.0,"34.169706, -118.323548",34.169706,-118.323548
9894-QMIMJ,,,North Hollywood,91602.0,,34.15136,-118.364786
8069-YQQAJ,United States,California,Studio City,91604.0,"34.139082, -118.39275",34.139082,-118.39275
1636-NTNCO,United States,California,Valley Village,91607.0,"34.165783, -118.399795",34.165783,
3466-WAESX,United States,,,91701.0,"34.132275, -117.611478",34.132275,-117.611478
9281-PKKZE,United States,California,Azusa,91702.0,"34.174493, -117.87068",,-117.87068
3638-VBZTA,United States,California,Baldwin Park,91706.0,"34.098275, -117.967399",34.098275,-117.967399
7459-IMVYU,United States,California,Chino Hills,91709.0,"33.942895, -117.725644",33.942895,-117.725644
8563-OYMQY,United States,California,Covina,91722.0,,34.097345,-117.906736
0754-EEBDC,United States,California,Covina,91723.0,"34.084747, -117.886844",34.084747,-117.886844
5777-ZPQNC,United States,California,Covina,91724.0,"34.08111, -117.853935",,-117.853935
1951-IEYXM,United States,California,Rancho Cucamonga,91730.0,,34.10097,-117.57882
3318-NMQXL,United States,California,El Monte,91731.0,"34.079934, -118.046695",34.079934,-118.046695
1022-RKXDR,United States,California,South El Monte,91733.0,"34.04622, -118.053753",34.04622,
2361-FJWNO,United States,California,,91737.0,"34.245289, -117.642503",34.245289,-117.642503
2272-UOINI,United States,California,Rancho Cucamonga,91739.0,"34.133809, -117.523724",34.133809,-117.523724
8232-UTFOZ,United States,California,Glendora,91740.0,"34.119363, -117.855059",,-117.855059
3750-YHRYO,United States,California,Glendora,91741.0,"34.14649, -117.849815",,-117.849815
6637-KYRCV,United States,California,La Puente,,,34.031441,-117.936436
5668-MEISB,United States,California,,91745.0,"33.998471, -117.973758",,-117.973758
0129-QMPDR,United States,California,La Puente,91746.0,"34.038983, -117.991372",34.038983,-117.991372
7188-CBBBA,United States,California,Rowland Heights,91748.0,"33.976753, -117.897367",33.976753,-117.897367
,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299
3221-CJMSG,United States,California,Mira Loma,91752.0,"33.999992, -117.535395",33.999992,-117.535395
,United States,California,Monterey Park,91755.0,"34.049172, -118.115022",34.049172,-118.115022
2801-NISEI,United States,California,Mt Baldy,91759.0,"34.231318, -117.662032",34.231318,-117.662032
4623-ZKHLY,United States,California,Ontario,91762.0,"34.057256, -117.667677",34.057256,-117.667677
6732-VAILE,United States,,Montclair,91763.0,"34.072121, -117.698319",,-117.698319
8201-AAXCB,United States,California,Ontario,91764.0,"34.074087, -117.605618",34.074087,-117.605618
7696-CFTAT,United States,California,,91765.0,"33.992416, -117.807874",33.992416,-117.807874
1845-CSBRZ,United States,California,Pomona,91766.0,"34.042286, -117.756106",,-117.756106
2123-VSCOT,United States,,Pomona,91767.0,"34.083086, -117.737997",34.083086,
2018-QKYGT,,California,San Gabriel,91775.0,"34.114772, -118.089431",34.114772,
2792-VPPET,United States,,San Gabriel,91776.0,"34.089927, -118.095645",34.089927,-118.095645
7409-JURKQ,,California,Temple City,91780.0,"34.101608, -118.055848",,-118.055848
3247-MHJKM,United States,California,Upland,91784.0,"34.141146, -117.655583",,-117.655583
1964-SVLEA,United States,California,Upland,91786.0,"34.105493, -117.660934",34.105493,
7297-DVYGA,United States,California,,91790.0,"34.066964, -117.937007",34.066964,-117.937007
2239-CGBUZ,United States,California,West Covina,91791.0,"34.061634, -117.893169",,-117.893169
0854-UYHZD,United States,California,West Covina,91792.0,"34.024405, -117.898722",34.024405,-117.898722
7243-LCGGZ,United States,,Alhambra,91801.0,,34.090925,-118.128164
8267-KFGYD,United States,,Alhambra,91803.0,"34.074736, -118.145959",34.074736,-118.145959
4890-VMUAV,United States,California,Alpine,91901.0,,32.827184,
,United States,California,Bonita,91902.0,,32.67117,-117.00232
3764-MNMOI,United States,California,Boulevard,,,32.677097,-116.304991
7442-YGZFK,,California,Campo,,"32.673483, -116.472863",32.673483,-116.472863
8229-BUJHX,United States,California,Chula Vista,,"32.607964, -117.059459",32.607964,-117.059459
7449-HVPIV,United States,California,Chula Vista,,"32.64164, -116.985026",32.64164,-116.985026
5504-WSIUR,United States,California,Chula Vista,91914.0,"32.688506, -116.938632",32.688506,-116.938632
8466-PZBLH,United States,California,Descanso,91916.0,"32.912664, -116.635387",32.912664,-116.635387
8735-IJJEG,United States,California,Guatay,91931.0,"32.857946, -116.561917",32.857946,-116.561917
0564-MUUQK,,California,Imperial Beach,91932.0,"32.579134, -117.119009",32.579134,
0701-RFGFI,United States,,La Mesa,91941.0,"32.759327, -116.99726",32.759327,-116.99726
0019-EFAEP,United States,California,La Mesa,91942.0,"32.782501, -117.01611",,-117.01611
5619-PTMIK,United States,California,Lemon Grove,91945.0,,32.733564,-117.033713
,United States,California,Mount Laguna,91948.0,,,-116.444601
5882-CMAZQ,United States,California,National City,91950.0,"32.67102, -117.095235",32.67102,-117.095235
5846-QFDFI,United States,,Pine Valley,91962.0,"32.800671, -116.483363",32.800671,-116.483363
4445-KWOKW,United States,California,Potrero,91963.0,"32.619465, -116.593605",32.619465,
3511-APPBJ,United States,California,Spring Valley,,"32.726627, -116.994608",32.726627,-116.994608
7967-HYCDE,United States,California,Spring Valley,91978.0,"32.730264, -116.950963",32.730264,-116.950963
2430-RRYUW,United States,,Tecate,91980.0,,32.587557,-116.636816
3723-BFBGR,United States,California,Borrego Springs,92004.0,"33.200369, -116.192313",33.200369,-116.192313
5447-WZAFP,United States,California,Carlsbad,92008.0,"33.148116, -117.306043",33.148116,-117.306043
5110-CHOPY,United States,California,Carlsbad,92009.0,"33.098018, -117.258203",33.098018,-117.258203
4425-OWHWB,United States,California,El Cajon,92019.0,"32.785165, -116.862648",32.785165,-116.862648
7892-QVYKW,United States,California,El Cajon,92020.0,,32.79697,-116.969082
9675-ICXCT,United States,California,El Cajon,92021.0,,32.832706,-116.873258
4703-MQYKT,United States,California,Escondido,,"33.081478, -117.033814",33.081478,-117.033814
5692-ICXLW,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,-116.967221
0602-DDUML,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644
2208-MPXIO,United States,California,Escondido,92029.0,"33.079834, -117.134275",33.079834,-117.134275
1960-UYCNN,United States,,Julian,,,,-116.262854
,United States,California,Lakeside,92040.0,"32.909873, -116.906774",32.909873,-116.906774
7336-RLLRH,,,Oceanside,92054.0,"33.351059, -117.420557",33.351059,
7710-JSYOA,United States,California,Pala,,,33.384345,-117.072619
9885-MFVSU,United States,California,Poway,92064.0,"32.984395, -117.013454",32.984395,-117.013454
0607-MVMGC,United States,California,Ranchita,92066.0,"33.215251, -116.53633",33.215251,-116.53633
3365-SAIGS,United States,California,,,,33.012751,-117.200617
8022-BECSI,United States,,Santa Ysabel,92070.0,"33.174725, -116.743329",33.174725,-116.743329
,United States,,,92075.0,,33.001813,-117.263628
0266-CLZKZ,United States,California,San Marcos,92078.0,"33.119028, -117.166036",33.119028,-117.166036
7020-OZKXZ,United States,California,,92084.0,"33.22784, -117.200024",33.22784,-117.200024
3977-QCRSL,United States,California,Warner Springs,92086.0,,33.323705,-116.626907
0017-DINOC,United States,California,,92091.0,"32.99356, -117.207121",32.99356,-117.207121
7639-OPLNG,United States,California,San Diego,92107.0,"32.741852, -117.243453",32.741852,-117.243453
,United States,California,San Diego,92109.0,"32.787836, -117.232376",32.787836,-117.232376
7328-OWMOM,United States,California,,,"32.805518, -117.169052",32.805518,-117.169052
4418-LZMSV,United States,,San Diego,92113.0,,32.697098,-117.116587
5155-AZQPB,United States,California,San Diego,92114.0,"32.707892, -117.05512",,-117.05512
1087-GRUYI,United States,California,San Diego,92116.0,,32.765299,-117.122565
2546-KZAAT,United States,California,San Diego,92119.0,"32.802959, -117.027095",32.802959,-117.027095
0181-RITDD,United States,California,San Diego,92120.0,"32.807867, -117.060993",32.807867,-117.060993
5989-PGKJB,United States,California,San Diego,92121.0,"32.898613, -117.202937",32.898613,
,United States,California,San Diego,92123.0,"32.808814, -117.134694",32.808814,-117.134694
1488-PBLJN,United States,California,San Diego,92124.0,,32.827238,-117.089287
